
time,wx,wy,wz,ax,ay,az
20.561,-0.02,0.09,-0.03,-0.46,0.01,0.18
20.561,-0.02,0.10,-0.04,-0.46,0.01,0.18
20.562,-0.02,0.10,-0.04,-0.46,0.02,0.10
20.563,-0.02,0.10,-0.04,-0.44,-0.01,0.02
20.563,-0.02,0.11,-0.04,-0.44,-0.01,0.02
20.564,-0.02,0.11,-0.04,-0.42,-0.05,-0.06
20.565,-0.02,0.13,-0.04,-0.42,-0.05,-0.06
20.569,-0.01,0.14,-0.05,-0.42,-0.05,-0.06
20.571,-0.01,0.14,-0.05,-0.42,-0.09,-0.14
20.574,-0.01,0.14,-0.05,-0.42,-0.09,-0.14
20.575,-0.01,0.14,-0.05,-0.40,-0.10,-0.28
20.579,-0.02,0.13,-0.05,-0.40,-0.10,-0.28
20.582,-0.02,0.13,-0.05,-0.42,-0.12,-0.36
20.584,-0.02,0.13,-0.05,-0.42,-0.13,-0.41
20.585,-0.02,0.12,-0.05,-0.42,-0.13,-0.41
20.589,-0.03,0.11,-0.04,-0.42,-0.13,-0.41
20.591,-0.03,0.11,-0.04,-0.44,-0.16,-0.45
20.596,-0.03,0.11,-0.04,-0.46,-0.18,-0.46
20.599,-0.04,0.09,-0.04,-0.46,-0.18,-0.46
20.6,-0.04,0.07,-0.03,-0.46,-0.18,-0.46
20.601,-0.04,0.07,-0.03,-0.50,-0.18,-0.45
20.604,-0.04,0.07,-0.03,-0.51,-0.22,-0.39
20.605,-0.04,0.05,-0.02,-0.51,-0.22,-0.39
20.611,-0.04,0.02,-0.02,-0.51,-0.22,-0.39
20.613,-0.04,0.02,-0.02,-0.54,-0.20,-0.37
20.614,-0.03,0.00,-0.01,-0.54,-0.20,-0.37
20.615,-0.03,0.00,-0.01,-0.51,-0.19,-0.35
20.619,-0.03,0.00,-0.01,-0.52,-0.21,-0.31
20.62,-0.03,-0.02,-0.00,-0.52,-0.21,-0.31
20.624,-0.03,-0.02,-0.00,-0.48,-0.22,-0.29
20.625,-0.03,-0.03,-0.00,-0.48,-0.22,-0.29
20.63,-0.03,-0.04,0.01,-0.48,-0.22,-0.29
20.631,-0.03,-0.04,0.01,-0.53,-0.20,-0.25
20.634,-0.03,-0.04,0.01,-0.57,-0.21,-0.19
20.635,-0.03,-0.05,0.01,-0.57,-0.21,-0.19
20.646,-0.03,-0.05,0.01,-0.60,-0.23,-0.12
20.648,-0.04,-0.06,0.01,-0.60,-0.23,-0.12
20.65,-0.04,-0.06,0.01,-0.62,-0.21,-0.02
20.651,-0.05,-0.06,0.02,-0.62,-0.21,-0.02
20.653,-0.05,-0.05,0.03,-0.62,-0.21,-0.02
20.654,-0.05,-0.05,0.03,-0.60,-0.22,0.03
20.655,-0.05,-0.05,0.03,-0.55,-0.20,0.13
20.656,-0.06,-0.04,0.03,-0.55,-0.20,0.13
20.674,-0.06,-0.04,0.03,-0.56,-0.19,0.18
20.675,-0.07,-0.03,0.04,-0.56,-0.19,0.18
20.676,-0.07,-0.03,0.04,-0.56,-0.15,0.29
20.677,-0.08,-0.02,0.04,-0.56,-0.15,0.29
20.677,-0.08,-0.02,0.04,-0.53,-0.16,0.33
20.678,-0.08,0.01,0.04,-0.53,-0.16,0.33
20.679,-0.08,0.01,0.04,-0.51,-0.15,0.38
20.68,-0.08,0.03,0.04,-0.51,-0.15,0.38
20.681,-0.09,0.05,0.04,-0.51,-0.15,0.38
20.682,-0.09,0.05,0.04,-0.51,-0.15,0.41
20.684,-0.09,0.05,0.04,-0.52,-0.15,0.41
20.684,-0.09,0.07,0.04,-0.52,-0.15,0.41
20.689,-0.09,0.09,0.04,-0.52,-0.15,0.41
20.69,-0.09,0.09,0.04,-0.57,-0.12,0.39
20.709,-0.09,0.09,0.04,-0.57,-0.10,0.36
20.711,-0.09,0.10,0.05,-0.57,-0.10,0.36
20.712,-0.09,0.11,0.06,-0.57,-0.10,0.36
20.712,-0.09,0.11,0.06,-0.59,-0.07,0.41
20.713,-0.09,0.11,0.06,-0.62,-0.05,0.38
20.714,-0.10,0.11,0.07,-0.62,-0.05,0.38
20.715,-0.09,0.12,0.09,-0.62,-0.05,0.38
20.715,-0.09,0.12,0.09,-0.65,-0.01,0.35
20.716,-0.09,0.12,0.11,-0.65,-0.01,0.35
20.717,-0.09,0.12,0.11,-0.62,0.01,0.35
20.719,-0.09,0.12,0.11,-0.56,0.05,0.33
20.72,-0.07,0.13,0.12,-0.56,0.05,0.33
20.728,-0.06,0.13,0.14,-0.56,0.05,0.33
20.73,-0.06,0.13,0.14,-0.51,0.10,0.33
20.731,-0.04,0.14,0.16,-0.51,0.10,0.33
20.733,-0.04,0.14,0.16,-0.45,0.10,0.23
20.735,-0.04,0.14,0.16,-0.38,0.16,0.13
20.737,-0.02,0.15,0.17,-0.38,0.16,0.13
20.74,0.01,0.16,0.18,-0.38,0.16,0.13
20.741,0.01,0.16,0.18,-0.31,0.23,0.08
20.746,0.01,0.16,0.18,-0.24,0.29,-0.07
20.748,0.03,0.16,0.18,-0.24,0.29,-0.07
20.75,0.04,0.15,0.18,-0.24,0.29,-0.07
20.751,0.04,0.15,0.18,-0.19,0.30,-0.26
20.755,0.04,0.15,0.18,-0.15,0.37,-0.35
20.756,0.04,0.14,0.18,-0.15,0.37,-0.35
20.76,0.04,0.14,0.18,-0.12,0.45,-0.43
20.762,0.04,0.12,0.18,-0.12,0.45,-0.43
20.765,0.04,0.12,0.18,-0.12,0.49,-0.47
20.766,0.03,0.09,0.17,-0.12,0.49,-0.47
20.77,0.02,0.07,0.17,-0.12,0.49,-0.47
20.771,0.02,0.07,0.17,-0.12,0.58,-0.41
20.79,0.02,0.07,0.17,-0.10,0.59,-0.42
20.791,0.01,0.05,0.16,-0.10,0.59,-0.42
20.792,0.00,0.05,0.16,-0.10,0.59,-0.42
20.793,0.00,0.05,0.16,-0.10,0.58,-0.36
20.794,0.00,0.05,0.16,-0.04,0.58,-0.23
20.796,-0.00,0.05,0.15,-0.04,0.58,-0.23
20.798,-0.00,0.05,0.15,0.03,0.56,-0.19
20.799,0.00,0.05,0.14,0.03,0.56,-0.19
20.8,0.00,0.05,0.14,0.05,0.56,-0.18
20.802,0.01,0.06,0.12,0.05,0.56,-0.18
20.803,0.01,0.06,0.12,0.06,0.55,-0.13
20.804,0.01,0.07,0.11,0.06,0.55,-0.13
20.805,0.01,0.09,0.10,0.06,0.55,-0.13
20.806,0.01,0.09,0.10,0.05,0.55,-0.13
20.836,0.01,0.10,0.08,0.05,0.55,-0.13
20.837,0.01,0.10,0.08,0.00,0.55,-0.22
20.839,0.01,0.10,0.08,-0.07,0.56,-0.26
20.84,0.02,0.11,0.08,-0.07,0.56,-0.26
20.841,0.02,0.11,0.08,-0.07,0.59,-0.28
20.842,0.01,0.12,0.07,-0.07,0.59,-0.28
20.843,0.01,0.12,0.07,-0.07,0.61,-0.32
20.844,0.01,0.12,0.06,-0.07,0.61,-0.32
20.844,0.01,0.12,0.06,-0.07,0.64,-0.34
20.845,-0.00,0.11,0.06,-0.07,0.64,-0.34
20.846,-0.01,0.09,0.05,-0.07,0.64,-0.34
20.847,-0.01,0.09,0.05,-0.10,0.64,-0.31
20.847,-0.02,0.07,0.04,-0.10,0.64,-0.31
20.848,-0.02,0.07,0.04,-0.10,0.65,-0.26
20.848,-0.02,0.07,0.04,-0.09,0.67,-0.12
20.849,-0.02,0.06,0.03,-0.09,0.67,-0.12
20.852,-0.02,0.04,0.02,-0.09,0.67,-0.12
20.853,-0.02,0.04,0.02,-0.06,0.65,-0.00
20.856,-0.02,0.02,0.01,-0.06,0.65,-0.00
20.857,-0.02,0.02,0.01,-0.09,0.60,0.07
20.86,-0.02,0.01,-0.01,-0.09,0.60,0.07
20.863,-0.02,0.01,-0.01,-0.12,0.58,0.13
20.866,-0.02,0.01,-0.01,-0.11,0.56,0.25
20.867,-0.02,0.00,-0.02,-0.11,0.56,0.25
20.871,-0.02,0.00,-0.02,-0.15,0.50,0.38
20.872,-0.02,-0.00,-0.03,-0.15,0.50,0.38
20.877,-0.02,-0.00,-0.03,-0.23,0.47,0.46
20.879,-0.02,-0.01,-0.05,-0.23,0.47,0.46
20.881,-0.02,-0.01,-0.06,-0.23,0.47,0.46
20.882,-0.02,-0.01,-0.06,-0.25,0.45,0.57
20.886,-0.02,-0.01,-0.06,-0.34,0.38,0.64
20.887,-0.02,0.00,-0.06,-0.34,0.38,0.64
20.898,-0.02,0.00,-0.06,-0.39,0.36,0.68
20.899,-0.02,0.01,-0.07,-0.39,0.36,0.68
20.902,-0.02,0.01,-0.07,-0.44,0.37,0.73
20.903,-0.03,0.03,-0.07,-0.44,0.37,0.73
20.904,-0.03,0.03,-0.07,-0.51,0.33,0.81
20.905,-0.03,0.05,-0.07,-0.51,0.33,0.81
20.906,-0.03,0.05,-0.07,-0.63,0.34,0.84
20.907,-0.04,0.06,-0.06,-0.63,0.34,0.84
20.912,-0.04,0.06,-0.06,-0.66,0.33,0.87
20.914,-0.05,0.08,-0.05,-0.66,0.33,0.87
20.916,-0.05,0.10,-0.04,-0.66,0.33,0.87
20.918,-0.05,0.10,-0.04,-0.67,0.37,0.94
20.921,-0.05,0.10,-0.04,-0.70,0.35,0.99
20.922,-0.05,0.12,-0.02,-0.70,0.35,0.99
20.937,-0.05,0.12,-0.02,-0.74,0.36,1.04
20.939,-0.05,0.14,-0.00,-0.74,0.36,1.04
20.94,-0.05,0.14,-0.00,-0.67,0.39,1.05
20.941,-0.04,0.17,0.01,-0.67,0.39,1.05
20.942,-0.03,0.20,0.03,-0.67,0.39,1.05
20.942,-0.03,0.20,0.03,-0.63,0.42,0.99
20.943,-0.01,0.24,0.05,-0.63,0.42,0.99
20.972,-0.01,0.24,0.05,-0.57,0.42,0.94
20.974,-0.01,0.24,0.05,-0.53,0.42,0.79
20.975,0.01,0.27,0.06,-0.53,0.42,0.79
20.976,0.03,0.30,0.08,-0.53,0.42,0.79
20.977,0.03,0.30,0.08,-0.48,0.41,0.57
20.978,0.03,0.30,0.08,-0.47,0.45,0.30
20.979,0.05,0.33,0.10,-0.47,0.45,0.30
20.979,0.06,0.34,0.11,-0.47,0.45,0.30
20.98,0.06,0.34,0.11,-0.44,0.48,0.08
20.98,0.06,0.34,0.11,-0.41,0.47,-0.17
20.981,0.07,0.34,0.14,-0.41,0.47,-0.17
20.982,0.07,0.34,0.14,-0.37,0.49,-0.38
20.982,0.08,0.33,0.16,-0.37,0.49,-0.38
20.983,0.08,0.33,0.16,-0.28,0.55,-0.51
20.984,0.08,0.31,0.18,-0.28,0.55,-0.51
20.984,0.08,0.28,0.20,-0.28,0.55,-0.51
20.985,0.08,0.28,0.20,-0.19,0.55,-0.65
20.987,0.08,0.24,0.22,-0.19,0.55,-0.65
20.989,0.08,0.24,0.22,-0.11,0.60,-0.74
20.994,0.08,0.20,0.23,-0.11,0.60,-0.74
20.996,0.08,0.20,0.23,-0.08,0.62,-0.75
20.997,0.08,0.17,0.25,-0.08,0.62,-0.75
20.998,0.08,0.17,0.25,-0.05,0.65,-0.76
21.002,0.08,0.17,0.25,0.00,0.63,-0.73
21.002,0.08,0.14,0.26,0.00,0.63,-0.73
21.007,0.08,0.14,0.26,0.14,0.62,-0.70
21.008,0.09,0.11,0.27,0.14,0.62,-0.70
21.012,0.09,0.11,0.27,0.24,0.62,-0.66
21.013,0.09,0.08,0.28,0.24,0.62,-0.66
21.017,0.10,0.06,0.28,0.24,0.62,-0.66
21.018,0.10,0.06,0.28,0.32,0.64,-0.65
21.022,0.10,0.06,0.28,0.41,0.67,-0.61
21.023,0.11,0.04,0.27,0.41,0.67,-0.61
21.039,0.11,0.04,0.27,0.46,0.66,-0.59
21.041,0.11,0.03,0.27,0.46,0.66,-0.59
21.042,0.12,0.02,0.25,0.46,0.66,-0.59
21.043,0.12,0.02,0.25,0.48,0.67,-0.56
21.044,0.12,0.02,0.25,0.46,0.70,-0.51
21.045,0.12,0.01,0.24,0.46,0.70,-0.51
21.046,0.12,-0.00,0.22,0.46,0.70,-0.51
21.047,0.12,-0.00,0.22,0.47,0.71,-0.50
21.048,0.12,-0.00,0.22,0.49,0.67,-0.44
21.049,0.12,-0.02,0.20,0.49,0.67,-0.44
21.078,0.11,-0.03,0.19,0.49,0.67,-0.44
21.08,0.11,-0.03,0.19,0.50,0.63,-0.41
21.081,0.11,-0.03,0.19,0.49,0.63,-0.39
21.082,0.10,-0.04,0.17,0.49,0.63,-0.39
21.082,0.09,-0.05,0.15,0.49,0.63,-0.39
21.083,0.09,-0.05,0.15,0.51,0.58,-0.31
21.084,0.09,-0.05,0.15,0.53,0.59,-0.19
21.085,0.09,-0.05,0.13,0.53,0.59,-0.19
21.086,0.09,-0.05,0.13,0.48,0.56,-0.11
21.086,0.07,-0.06,0.10,0.48,0.56,-0.11
21.087,0.07,-0.06,0.10,0.40,0.52,0.05
21.088,0.06,-0.06,0.08,0.40,0.52,0.05
21.089,0.06,-0.06,0.08,0.38,0.51,0.12
21.089,0.06,-0.06,0.06,0.38,0.51,0.12
21.09,0.06,-0.06,0.04,0.38,0.51,0.12
21.091,0.06,-0.06,0.04,0.33,0.45,0.30
21.094,0.06,-0.06,0.04,0.26,0.42,0.40
21.095,0.06,-0.06,0.02,0.26,0.42,0.40
21.098,0.06,-0.05,0.00,0.26,0.42,0.40
21.099,0.06,-0.05,0.00,0.22,0.35,0.47
21.102,0.07,-0.04,-0.01,0.22,0.35,0.47
21.103,0.07,-0.04,-0.01,0.17,0.33,0.53
21.107,0.08,-0.03,-0.02,0.17,0.33,0.53
21.108,0.08,-0.03,-0.02,0.10,0.29,0.62
21.113,0.09,-0.02,-0.03,0.10,0.29,0.62
21.114,0.09,-0.02,-0.03,0.06,0.24,0.64
21.118,0.09,-0.02,-0.04,0.06,0.24,0.64
21.119,0.09,-0.02,-0.04,0.01,0.17,0.62
21.122,0.10,-0.02,-0.05,0.01,0.17,0.62
21.123,0.10,-0.02,-0.05,-0.04,0.12,0.66
21.129,0.10,-0.02,-0.05,-0.06,0.13,0.66
21.13,0.11,-0.00,-0.05,-0.06,0.13,0.66
21.132,0.11,-0.00,-0.05,-0.06,0.13,0.66
21.133,0.11,-0.00,-0.05,-0.06,0.08,0.66
21.138,0.11,0.00,-0.06,-0.06,0.08,0.66
21.139,0.11,0.00,-0.06,-0.07,0.04,0.66
21.168,0.11,0.00,-0.06,-0.08,0.01,0.63
21.169,0.12,0.01,-0.07,-0.08,0.01,0.63
21.169,0.12,0.01,-0.08,-0.08,0.01,0.63
21.17,0.12,0.01,-0.08,-0.10,0.03,0.59
21.171,0.11,0.02,-0.08,-0.10,0.03,0.59
21.171,0.11,0.02,-0.08,-0.17,0.04,0.56
21.172,0.11,0.02,-0.08,-0.18,0.05,0.52
21.173,0.11,0.03,-0.09,-0.18,0.05,0.52
21.173,0.10,0.04,-0.10,-0.18,0.05,0.52
21.174,0.10,0.04,-0.10,-0.24,-0.01,0.51
21.175,0.10,0.04,-0.10,-0.27,-0.02,0.50
21.175,0.09,0.05,-0.11,-0.27,-0.02,0.50
21.176,0.09,0.05,-0.11,-0.30,-0.01,0.47
21.177,0.09,0.06,-0.12,-0.30,-0.01,0.47
21.188,0.09,0.06,-0.12,-0.35,-0.08,0.41
21.191,0.08,0.07,-0.13,-0.35,-0.08,0.41
21.192,0.08,0.09,-0.13,-0.35,-0.08,0.41
21.193,0.08,0.09,-0.13,-0.38,-0.09,0.37
21.193,0.07,0.10,-0.13,-0.38,-0.09,0.37
21.194,0.07,0.10,-0.13,-0.43,-0.14,0.36
21.194,0.07,0.10,-0.13,-0.48,-0.15,0.34
21.195,0.07,0.11,-0.13,-0.48,-0.15,0.34
21.234,0.07,0.13,-0.13,-0.48,-0.15,0.34
21.234,0.07,0.13,-0.13,-0.46,-0.16,0.29
21.235,0.07,0.13,-0.13,-0.47,-0.23,0.22
21.235,0.06,0.13,-0.12,-0.47,-0.23,0.22
21.236,0.06,0.14,-0.11,-0.47,-0.23,0.22
21.236,0.06,0.14,-0.11,-0.44,-0.23,0.16
21.237,0.06,0.14,-0.11,-0.45,-0.23,0.09
21.237,0.06,0.14,-0.11,-0.45,-0.23,0.09
21.237,0.06,0.14,-0.11,-0.43,-0.23,0.01
21.238,0.06,0.14,-0.10,-0.43,-0.23,0.01
21.238,0.05,0.13,-0.10,-0.43,-0.23,0.01
21.239,0.05,0.13,-0.10,-0.42,-0.22,-0.01
21.239,0.05,0.11,-0.09,-0.42,-0.22,-0.01
21.24,0.05,0.11,-0.09,-0.43,-0.23,-0.02
21.24,0.05,0.11,-0.09,-0.44,-0.22,-0.01
21.24,0.05,0.09,-0.09,-0.44,-0.22,-0.01
21.241,0.04,0.06,-0.09,-0.44,-0.22,-0.01
21.241,0.04,0.06,-0.09,-0.42,-0.25,0.01
21.244,0.04,0.03,-0.09,-0.42,-0.25,0.01
21.245,0.04,0.03,-0.09,-0.39,-0.26,0.02
21.249,0.03,-0.00,-0.09,-0.39,-0.26,0.02
21.25,0.03,-0.00,-0.09,-0.39,-0.28,0.05
21.254,0.02,-0.02,-0.08,-0.39,-0.28,0.05
21.254,0.02,-0.02,-0.08,-0.37,-0.32,0.15
21.259,0.01,-0.04,-0.08,-0.37,-0.32,0.15
21.259,0.01,-0.04,-0.08,-0.38,-0.32,0.25
21.264,-0.01,-0.05,-0.08,-0.38,-0.32,0.25
21.265,-0.01,-0.05,-0.08,-0.38,-0.36,0.34
21.269,-0.02,-0.06,-0.07,-0.38,-0.36,0.34
21.27,-0.02,-0.06,-0.07,-0.39,-0.35,0.47
21.274,-0.03,-0.06,-0.07,-0.39,-0.35,0.47
21.274,-0.03,-0.06,-0.07,-0.40,-0.37,0.61
21.283,-0.04,-0.05,-0.06,-0.40,-0.37,0.61
21.284,-0.04,-0.05,-0.06,-0.41,-0.38,0.74
21.284,-0.05,-0.04,-0.06,-0.41,-0.38,0.74
21.284,-0.05,-0.04,-0.06,-0.43,-0.34,0.81
21.289,-0.06,-0.02,-0.05,-0.43,-0.34,0.81
21.29,-0.06,-0.02,-0.05,-0.43,-0.33,0.89
21.325,-0.06,0.00,-0.04,-0.43,-0.33,0.89
21.326,-0.06,0.00,-0.04,-0.41,-0.31,0.92
21.327,-0.07,0.03,-0.04,-0.41,-0.31,0.92
21.327,-0.07,0.03,-0.04,-0.42,-0.28,0.94
21.328,-0.07,0.05,-0.03,-0.42,-0.28,0.94
21.329,-0.07,0.05,-0.03,-0.43,-0.28,0.91
21.329,-0.07,0.05,-0.03,-0.43,-0.28,0.89
21.33,-0.07,0.08,-0.03,-0.43,-0.28,0.89
21.331,-0.07,0.10,-0.02,-0.43,-0.28,0.89
21.331,-0.07,0.10,-0.02,-0.43,-0.27,0.78
21.332,-0.08,0.11,-0.01,-0.43,-0.27,0.78
21.333,-0.08,0.11,-0.01,-0.44,-0.25,0.72
21.333,-0.09,0.11,0.00,-0.44,-0.25,0.72
21.334,-0.09,0.11,0.00,-0.44,-0.20,0.73
21.335,-0.09,0.11,0.00,-0.44,-0.14,0.66
21.335,-0.09,0.11,0.01,-0.44,-0.14,0.66
21.336,-0.10,0.10,0.03,-0.44,-0.14,0.66
21.337,-0.10,0.10,0.03,-0.39,-0.13,0.62
21.339,-0.10,0.10,0.04,-0.39,-0.13,0.62
21.34,-0.10,0.10,0.04,-0.43,-0.11,0.66
21.345,-0.10,0.10,0.06,-0.43,-0.11,0.66
21.347,-0.10,0.10,0.06,-0.38,-0.06,0.62
21.35,-0.09,0.09,0.07,-0.38,-0.06,0.62
21.351,-0.09,0.09,0.07,-0.29,-0.02,0.63
21.355,-0.08,0.09,0.08,-0.29,-0.02,0.63
21.355,-0.08,0.09,0.08,-0.24,0.02,0.59
21.363,-0.08,0.09,0.09,-0.24,0.02,0.59
21.365,-0.08,0.09,0.09,-0.24,0.03,0.56
21.365,-0.07,0.09,0.10,-0.24,0.03,0.56
21.366,-0.07,0.09,0.10,-0.21,0.06,0.47
21.37,-0.07,0.09,0.10,-0.21,0.12,0.39
21.371,-0.06,0.09,0.10,-0.21,0.12,0.39
21.375,-0.05,0.09,0.11,-0.21,0.12,0.39
21.376,-0.05,0.09,0.11,-0.21,0.15,0.34
21.382,-0.05,0.09,0.11,-0.19,0.18,0.24
21.383,-0.05,0.08,0.12,-0.19,0.18,0.24
21.384,-0.04,0.07,0.12,-0.19,0.18,0.24
21.384,-0.04,0.07,0.12,-0.17,0.19,0.14
21.39,-0.04,0.07,0.13,-0.17,0.19,0.14
21.391,-0.04,0.07,0.13,-0.15,0.21,0.04
21.404,-0.05,0.06,0.14,-0.15,0.21,0.04
21.404,-0.05,0.06,0.14,-0.13,0.28,-0.01
21.405,-0.05,0.05,0.14,-0.13,0.28,-0.01
21.406,-0.05,0.05,0.14,-0.09,0.30,-0.05
21.406,-0.06,0.04,0.14,-0.09,0.30,-0.05
21.407,-0.06,0.04,0.14,-0.04,0.33,-0.02
21.425,-0.06,0.04,0.14,-0.02,0.34,-0.05
21.426,-0.07,0.03,0.14,-0.02,0.34,-0.05
21.427,-0.07,0.02,0.13,-0.02,0.34,-0.05
21.428,-0.07,0.02,0.13,-0.03,0.38,-0.03
21.429,-0.08,0.01,0.13,-0.03,0.38,-0.03
21.429,-0.08,0.01,0.13,-0.00,0.42,0.03
21.43,-0.08,0.00,0.12,-0.00,0.42,0.03
21.43,-0.08,0.00,0.12,0.02,0.46,0.02
21.439,-0.08,0.00,0.12,0.00,0.44,0.04
21.464,-0.09,-0.01,0.11,0.00,0.44,0.04
21.466,-0.09,-0.01,0.11,-0.04,0.44,0.07
21.467,-0.09,-0.01,0.11,-0.04,0.44,0.07
21.467,-0.09,-0.01,0.11,-0.05,0.45,0.10
21.469,-0.10,-0.01,0.10,-0.05,0.45,0.10
21.47,-0.10,-0.01,0.10,-0.10,0.47,0.15
21.47,-0.11,-0.02,0.09,-0.10,0.47,0.15
21.471,-0.11,-0.02,0.09,-0.10,0.45,0.21
21.472,-0.11,-0.02,0.09,-0.10,0.45,0.21
21.472,-0.11,-0.02,0.09,-0.17,0.45,0.31
21.473,-0.12,-0.02,0.08,-0.17,0.45,0.31
21.473,-0.12,-0.02,0.08,-0.19,0.50,0.39
21.474,-0.12,-0.03,0.07,-0.19,0.50,0.39
21.475,-0.12,-0.03,0.07,-0.25,0.47,0.49
21.476,-0.12,-0.04,0.07,-0.25,0.47,0.49
21.477,-0.12,-0.04,0.07,-0.31,0.48,0.62
21.477,-0.12,-0.04,0.07,-0.31,0.48,0.62
21.478,-0.12,-0.04,0.07,-0.31,0.48,0.62
21.479,-0.12,-0.04,0.07,-0.32,0.51,0.72
21.479,-0.11,-0.04,0.07,-0.32,0.51,0.72
21.48,-0.11,-0.04,0.07,-0.34,0.45,0.83
21.485,-0.11,-0.04,0.07,-0.34,0.45,0.83
21.487,-0.11,-0.04,0.07,-0.37,0.43,0.90
21.49,-0.11,-0.04,0.07,-0.41,0.45,0.94
21.494,-0.09,-0.03,0.07,-0.41,0.45,0.94
21.496,-0.09,-0.03,0.07,-0.43,0.44,1.01
21.497,-0.08,-0.01,0.07,-0.43,0.44,1.01
21.5,-0.07,0.01,0.07,-0.43,0.44,1.01
21.501,-0.07,0.01,0.07,-0.48,0.45,1.00
21.505,-0.06,0.03,0.08,-0.48,0.45,1.00
21.506,-0.06,0.03,0.08,-0.52,0.42,0.96
21.511,-0.05,0.06,0.08,-0.52,0.42,0.96
21.513,-0.05,0.06,0.08,-0.53,0.37,0.90
21.515,-0.04,0.09,0.09,-0.53,0.37,0.90
21.516,-0.04,0.09,0.09,-0.51,0.34,0.79
21.52,-0.04,0.11,0.09,-0.51,0.34,0.79
21.521,-0.04,0.11,0.09,-0.52,0.33,0.71
21.539,-0.04,0.11,0.09,-0.53,0.31,0.58
21.541,-0.04,0.14,0.10,-0.53,0.31,0.58
21.542,-0.04,0.14,0.10,-0.54,0.33,0.47
21.543,-0.04,0.15,0.10,-0.54,0.33,0.47
21.544,-0.04,0.16,0.11,-0.54,0.33,0.47
21.545,-0.04,0.16,0.11,-0.56,0.35,0.41
21.546,-0.04,0.16,0.12,-0.56,0.35,0.41
21.548,-0.04,0.16,0.12,-0.58,0.33,0.31
21.549,-0.05,0.15,0.13,-0.58,0.33,0.31
21.55,-0.05,0.15,0.13,-0.56,0.34,0.27
21.571,-0.05,0.15,0.13,-0.53,0.32,0.22
21.573,-0.05,0.15,0.14,-0.53,0.32,0.22
21.574,-0.04,0.14,0.15,-0.53,0.32,0.22
21.575,-0.04,0.14,0.15,-0.50,0.29,0.18
21.576,-0.04,0.14,0.16,-0.50,0.29,0.18
21.577,-0.04,0.14,0.16,-0.47,0.29,0.14
21.578,-0.02,0.13,0.18,-0.47,0.29,0.14
21.579,-0.02,0.13,0.18,-0.42,0.23,0.10
21.579,-0.01,0.13,0.19,-0.42,0.23,0.10
21.58,-0.01,0.13,0.19,-0.36,0.24,0.04
21.581,-0.00,0.12,0.20,-0.36,0.24,0.04
21.581,-0.00,0.12,0.20,-0.35,0.24,-0.03
21.582,0.01,0.11,0.22,-0.35,0.24,-0.03
21.582,0.01,0.11,0.22,-0.33,0.25,-0.15
21.586,0.02,0.09,0.23,-0.33,0.25,-0.15
21.588,0.02,0.09,0.23,-0.31,0.23,-0.24
21.591,0.02,0.09,0.23,-0.30,0.24,-0.30
21.592,0.02,0.07,0.24,-0.30,0.24,-0.30
21.596,0.03,0.05,0.25,-0.30,0.24,-0.30
21.598,0.03,0.05,0.25,-0.24,0.21,-0.40
21.601,0.03,0.05,0.25,-0.17,0.18,-0.39
21.602,0.03,0.02,0.25,-0.17,0.18,-0.39
21.606,0.03,0.02,0.25,-0.15,0.18,-0.37
21.607,0.02,-0.01,0.25,-0.15,0.18,-0.37
21.613,0.01,-0.04,0.25,-0.15,0.18,-0.37
21.615,0.01,-0.04,0.25,-0.15,0.21,-0.34
21.616,0.00,-0.07,0.25,-0.15,0.21,-0.34
21.617,0.00,-0.07,0.25,-0.15,0.17,-0.25
21.621,0.00,-0.07,0.25,-0.17,0.19,-0.14
21.622,-0.00,-0.09,0.26,-0.17,0.19,-0.14
21.626,-0.00,-0.09,0.26,-0.20,0.21,0.01
21.629,-0.01,-0.12,0.26,-0.20,0.21,0.01
21.632,-0.01,-0.12,0.26,-0.20,0.14,0.23
21.633,-0.01,-0.14,0.26,-0.20,0.14,0.23
21.636,-0.01,-0.16,0.25,-0.20,0.14,0.23
21.637,-0.01,-0.16,0.25,-0.23,0.09,0.35
21.641,-0.01,-0.17,0.25,-0.23,0.09,0.35
21.642,-0.01,-0.17,0.25,-0.31,0.05,0.52
21.653,-0.00,-0.17,0.25,-0.31,0.05,0.52
21.654,-0.00,-0.17,0.25,-0.36,0.03,0.61
21.654,-0.00,-0.17,0.25,-0.39,-0.01,0.70
21.655,0.01,-0.15,0.25,-0.39,-0.01,0.70
21.656,0.02,-0.11,0.26,-0.39,-0.01,0.70
21.657,0.02,-0.11,0.26,-0.40,-0.11,0.72
21.663,0.02,-0.08,0.26,-0.40,-0.11,0.72
21.665,0.02,-0.08,0.26,-0.43,-0.16,0.75
21.666,0.03,-0.05,0.25,-0.43,-0.16,0.75
21.667,0.03,-0.05,0.25,-0.43,-0.19,0.73
21.672,0.03,-0.05,0.25,-0.42,-0.18,0.59
21.672,0.03,-0.02,0.25,-0.42,-0.18,0.59
21.687,0.02,0.01,0.24,-0.42,-0.18,0.59
21.689,0.02,0.01,0.24,-0.50,-0.19,0.50
21.69,0.01,0.04,0.24,-0.50,-0.19,0.50
21.691,0.01,0.04,0.24,-0.59,-0.20,0.40
21.692,-0.01,0.05,0.24,-0.59,-0.20,0.40
21.693,-0.01,0.05,0.24,-0.61,-0.20,0.32
21.72,-0.01,0.05,0.24,-0.66,-0.23,0.29
